STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,ADJUSTMENT,Adjustment,SECTOR,Institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,PRICE_BASE,Price base,TRANSFORMATION,Transformation,REF_YEAR_PRICE,Price reference year,BASE_PER,Base period,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2019-Q2,,100.48,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2019-Q3,,98.42,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2019-Q4,,99.27,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2020-Q1,,97.36,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2020-Q2,,90.53,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2020-Q3,,99.6,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2020-Q4,,97.39,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2021-Q1,,96.64,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2021-Q2,,97.75,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2021-Q3,,100.74,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2021-Q4,,100.01,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2022-Q1,,96.87,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2022-Q2,,96.46,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2022-Q3,,95.98,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2022-Q4,,97.6,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2023-Q1,,98.69,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2023-Q2,,99.78,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2023-Q3,,101.59,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2023-Q4,,101.27,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2024-Q1,,103.23,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2024-Q2,,102.77,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2024-Q3,,104.85,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2024-Q4,,104.78,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,ESP,Spain,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2025-Q1,,104.55,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,SWE,Sweden,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2007-Q1,,100,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,SWE,Sweden,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2007-Q2,,101.99,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,SWE,Sweden,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2007-Q3,,100.4,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,SWE,Sweden,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2007-Q4,,100.98,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,SWE,Sweden,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2008-Q1,,102.12,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,SWE,Sweden,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2008-Q2,,106.54,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,SWE,Sweden,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2008-Q3,,103.12,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,SWE,Sweden,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2008-Q4,,101.2,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,SWE,Sweden,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2009-Q1,,104.41,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
